bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
,Standard,"12.0 miles from Denver, CO",,,ft,"Littleton, CO",custom built micro camper,"$1,750",$65,$420,"Year - 2017,Manufacturer - Custom Cruisers,Make - camper,Class - Travel Trailer,Sleeps - 3",3,,Travel Trailer,2017
,Standard,"0.6 miles from Denver, CO",AM/FM Radio,Refrigerator,18ft,"Denver, CO",2018 Promaster City Camper Van,"$6,477",$254,"$1,600","Year - 2018,Manufacturer - Alliance,Make - Ram Promaster City,Class - Class B Camping Van,Sleeps - 2,Length - 18.0 ft",2,In Dash Air Conditioning,Class B Camping Van,2018
,Standard,"3.9 miles from Denver, CO",AM/FM Radio,"Refrigerator,Kitchen Sink,Range (Stove)",19.0ft,"Lakewood, CO",Disco - 2017 Dodge Promaster,"$6,770",$280,"$1,820","Year - 2017,Manufacturer - Ram,Make - Promaster,Model - Custom Camper,Class - Class B Camping Van,Sleeps - 5,Number of Bunk Beds - 2,Fresh water tank - 20.0 gal,Length - 19.0 ft",5,"In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2017
"Shower,Toilet,Bathroom Sink",Standard,"13.2 miles from Denver, CO","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",30ft,"Highlands Ranch, CO",2017 Airstream Flying cloud,"$2,997",$150,$997,"Year - 2017,Manufacturer - Airstream,Make - Flying cloud,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 40.0 gal,Length - 30.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
,Strict,"9.7 miles from Denver, CO",,,21.0ft,"Golden, CO",Wolf Pup 16BHS,"$3,179",$147,$883,"Year - 2020,Manufacturer - Forest River RV,Make - Cherokee Wolf Pup,Model - 16BHS,Class - Travel Trailer,Sleeps - 4,Length - 21.0 ft",4,,Travel Trailer,2020
,Strict,"9.7 miles from Denver, CO",,,32.0ft,"Golden, CO",Forest River Apex 289TBSS,"$4,658",$213,"$1,294","Year - 2021,Manufacturer - Forest River RV,Make - Coachmen,Model - Apex 289TBSS,Class - Travel Trailer,Sleeps - 8,Slides - 1,Length - 32.0 ft",8,,Travel Trailer,2021
"Shower,Bathroom Sink,Toilet",Standard,"18.9 miles from Denver, CO","TV,AM/FM Radio","Range (Stove),Microwave,Refrigerator,Kitchen Sink,Slide Out",35ft,"Aurora, CO",Big Baby,"$3,500",$175,"$1,000","Year - 2016,Manufacturer - Keystone,Make - Sprinter,Class - Fifth Wheel,Sleeps - 9,Length - 35.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2016
,Strict,"9.7 miles from Denver, CO",,,18.0ft,"Golden, CO",A Frame Rental T12BH,"$2,835",$130,$788,"Year - 2020,Manufacturer - Forest River RV,Make - Flagstaff Classic,Model - t12bhse,Class - Pop-up Camper,Sleeps - 2,Length - 18.0 ft",2,,Pop-up Camper,2020
"Shower,Bathroom Sink,Toilet",Standard,"62.7 miles from Denver, CO","iPod Docking Station,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",22.33ft,"Colorado Springs, CO",2019 Coleman 1755fd,"$2,700",$99,$675,"Year - 2019,Manufacturer - Dutchmen RV,Make - Coleman Light LX,Model - 1755FD,Class - Travel Trailer,Sleeps - 4,Slides - 1,Fresh water tank - 46.0 gal,Length - 22.3 ft,Height - 10.4 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet",Flexible,"0.9 miles from Denver, CO",,"Range (Stove),Refrigerator,Kitchen Sink,Slide Out",23ft,"Denver, CO",Jamie Palomino,"$1,000",$70,$400,"Year - 2010,Manufacturer - Palomino,Make - Y series 4124,Class - Folding Trailer,Sleeps - 7,Fresh water tank - 23.0 gal,Length - 23.0 ft",7,Hot & Cold Water Supply,Folding Trailer,2010
"Shower,Bathroom Sink,Toilet",Standard,"25.2 miles from Denver, CO","iPod Docking Station,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",27.0ft,"Castle Rock, CO",Brand New SUV-Towable Travel Trailer tha...,"$3,188",$125,$788,"Year - 2020,Manufacturer - KZ,Make - Escape,Model - E231BH,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 1,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 20.0 gal,Length - 27.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Bathroom Sink,Toilet",Strict,"0.0 miles from Denver, CO","TV,CD Player,DVD Player","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",34.0ft,"Denver, CO","Ultimate ""Mobile"" Home away from Home",,$300,"$1,950","Year - 2011,Manufacturer - Coachmen RV,Make - Mirada,Model - 34BH,Class - Class A Motor Home,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 66.0 gal,Length - 34.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2011
"Shower,Toilet,Bathroom Sink",Standard,"19.1 miles from Denver, CO","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",25ft,"Louisville, CO",2018 Dutchman Coleman Lantern 250,"$3,500",$135,$900,"Year - 2018,Manufacturer - Dutchman,Make - Coleman Lantern 250,Class - Toy Hauler,Sleeps - 8,Length - 25.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2018
"Shower,Toilet,Bathroom Sink",Standard,"20.3 miles from Denver, CO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34.0ft,"Parker, CO",2020 Jayco Jay Flight 36BHS,"$3,035",$200,$750,"Year - 2020,Manufacturer - Jayco,Make - Jay Flight,Model - 36BHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 76.0 gal,Length - 34.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Bathroom Sink,Toilet",Standard,"66.7 miles from Denver, CO","TV,DVD Player","Microwave,Range (Stove),Refrigerator,Kitchen Sink",29.0ft,"Wellington/Fort Collins, CO",Great Times with my RV!,,$109,$599,"Year - 2017,Manufacturer - Jayco,Make - Jay Flight SLX,Model - 264BHW,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 2,Fresh water tank - 20.0 gal,Length - 29.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
Shower,Standard,"7.9 miles from Denver, CO","CD Player,AM/FM Radio",Range (Stove),18.0ft,"Denver, CO",2014 dodge promaster,,$200,,"Year - 2014,Manufacturer - Skyline,Make - dodge,Model - promaster,Class - Class B Camping Van,Sleeps - 3,Slides - 1,Fresh water tank - 10.0 gal,Length - 18.0 ft,Height - 6.0 ft",3,In Dash Air Conditioning,Class B Camping Van,2014
,Strict,"9.7 miles from Denver, CO","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink",24.0ft,"Golden, CO",Flagstaff 228BHSE,"$3,320",$114,$650,"Year - 2021,Manufacturer - Forest River RV,Make - Flagstaff Classic,Model - 228BHSE,Class - Pop-up Camper,Sleeps - 4,Length - 24.0 ft",4,,Pop-up Camper,2021
"Shower,Toilet,Bathroom Sink",Standard,"19.8 miles from Denver, CO","TV,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27ft,"Boulder, CO",2015 Jayco Jay Flight,"$3,060",$120,$770,"Year - 2015,Manufacturer - Jayco,Make - Jay Flight,Class - Travel Trailer,Sleeps - 6,Length - 27.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2015
,Strict,"9.7 miles from Denver, CO",,,20.0ft,"Golden, CO",Forest River Flagstaff 206LTD,"$2,106",$125,$585,"Year - 2020,Manufacturer - Forest River RV,Make - Flagstaff Classic,Model - 206LTD,Class - Pop-up Camper,Sleeps - 4,Length - 20.0 ft",4,,Pop-up Camper,2020
"Toilet,Shower",Strict,"9.7 miles from Denver, CO",AM/FM Radio,"Range (Stove),Refrigerator,Kitchen Sink,Microwave",24.0ft,"Golden, CO",Forest River Flagstaff 228BHSE,"$2,936",$131,$816,"Year - 2020,Manufacturer - Forest River RV,Make - Flagstaff Classic,Model - 228BHSE,Class - Pop-up Camper,Sleeps - 6,Length - 24.0 ft",6,Hot & Cold Water Supply,Pop-up Camper,2020
,Standard,"10.0 miles from Denver, CO",,"Range (Stove),Refrigerator,Kitchen Sink",14.0ft,"Littleton, CO",2009 Coachmen Clipper Sport,"$1,700",$125,$600,"Year - 2011,Manufacturer - Coachmen RV,Make - Clipper Sport,Model - 109,Class - Pop-up Camper,Sleeps - 5,Total Number of Beds - 3,Length - 14.0 ft",5,,Pop-up Camper,2011
"Shower,Toilet,Bathroom Sink",Standard,"29.1 miles from Denver, CO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",28.0ft,"Elizabeth, CO",2019 Keystone RV Bullet 243BHS,"$3,315",$135,$819,"Year - 2019,Manufacturer - Keystone RV,Make - Bullet,Model - 243BHS,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Length - 28.0 ft,Height - 128.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Standard,"1.7 miles from Denver, CO","DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29ft,"Denver, CO",2018 Starcraft 23rl,"$3,035",$119,$750,"Year - 2018,Manufacturer - Starcraft,Make - 23rl,Class - Travel Trailer,Sleeps - 6,Length - 29.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"1.8 miles from Denver, CO","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",23ft,"Denver, CO",2017 Airstream Flying Cloud 23D,"$4,400",$290,"$1,890","Year - 2017,Manufacturer - Airstream RV,Make - Flying Cloud,Model - 23D,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Length - 23.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Strict,"5.6 miles from Denver, CO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Denver, CO",32' Class C w/ 2 wall slides & Bunks - 3...,,$365,,"Year - 2019,Manufacturer - Thor Motor Coach,Make - Chateau,Model - 30D,Class - Class C Motor Home,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 40.0 gal,Length - 32.0 ft,Height - 11.0 ft",9,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
,Strict,"9.7 miles from Denver, CO",,,32.0ft,"Golden, CO",Forest River GreyWolf 264DBH,"$4,658",$213,"$1,294","Year - 2018,Manufacturer - Forest River RV,Make - Cherokee,Model - 264DBH,Class - Travel Trailer,Sleeps - 9,Number of Bunk Beds - 2,Slides - 1,Length - 32.0 ft,Height - 11.0 ft",9,,Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Strict,"20.7 miles from Denver, CO","DVD Player,AM/FM Radio,CD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Aurora, CO",2019 Jayco Greyhawk,,$225,"$1,450","Year - 2019,Manufacturer - Jayco,Make - Greyhawk,Model - 31FS,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 6,Slides - 2,Length - 32.0 ft,Height - 11.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
,Standard,"7.9 miles from Denver, CO","CD Player,AM/FM Radio","Refrigerator,Range (Stove),Kitchen Sink",20ft,"Aurora, CO",2017 Ford Transit 350 Big Sur Campervan,"$5,100",$200,"$1,400","Year - 2017,Manufacturer - Big Sur,Make - Campervan,Model - (Denver),Class - Class B Camping Van,Sleeps - 5,Fresh water tank - 5.0 gal,Length - 20.0 ft",5,In Dash Air Conditioning,Class B Camping Van,2017
,Standard,"7.9 miles from Denver, CO","CD Player,AM/FM Radio","Refrigerator,Range (Stove),Kitchen Sink",20ft,"Aurora, CO",2017 Big Sur Campervan,"$5,100",$200,"$1,400","Year - 2017,Manufacturer - Big Sur,Make - Campervan,Model - (Denver),Class - Class B Camping Van,Sleeps - 5,Fresh water tank - 5.0 gal,Length - 20.0 ft",5,In Dash Air Conditioning,Class B Camping Van,2017
,Strict,"9.7 miles from Denver, CO",,"Range (Stove),Refrigerator,Kitchen Sink",20.0ft,"Golden, CO",Forest River Flagstaff 207,"$2,430",$124,$675,"Year - 2020,Manufacturer - Forest River RV,Make - Flagstaff Classic,Model - 207SE,Class - Pop-up Camper,Sleeps - 4,Length - 20.0 ft",4,,Pop-up Camper,2020
"Shower,Toilet,Bathroom Sink",Standard,"33.1 miles from Denver, CO","CD Player,iPod Docking Station,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",30.0ft,"Longmont, CO",Your adventure awaits! Jump in and drive...,"$5,000",$220,"$1,320","Year - 2015,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 28A,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 4,Fresh water tank - 40.0 gal,Length - 30.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Toilet",Strict,"9.7 miles from Denver, CO","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Microwave,Kitchen Sink",21.0ft,"Golden, CO",Jayco 17XFD,"$3,051",$177,"$1,000","Year - 2018,Manufacturer - Jayco,Make - Jay Feather,Model - 17XFD,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Length - 21.0 ft",6,In Dash Air Conditioning,Travel Trailer,2018
"Shower,Bathroom Sink,Toilet",Standard,"25.8 miles from Denver, CO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",30.0ft,"Longmont, CO",Heartland Stryker Travel Trailer/Toyhaul...,"$4,300",$150,"$1,000","Year - 2019,Manufacturer - Heartland,Make - Stryker,Model - 2912,Class - Toy Hauler,Sleeps - 7,Total Number of Beds - 4,Slides - 1,Fresh water tank - 98.0 gal,Length - 30.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2019
"Shower,Toilet,Bathroom Sink",Standard,"22.8 miles from Denver, CO","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36.0ft,"Brighton, CO",2014 Coachmen RV Sportscoach Cross Count...,"$6,000",$239,"$1,500","Year - 2014,Manufacturer - Coachmen RV,Make - Sportscoach Cross Country,Model - 360DL,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 2,Fresh water tank - 79.0 gal,Length - 36.0 ft,Height - 12.3 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Shower,Toilet,Bathroom Sink",Standard,"46.6 miles from Denver, CO","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",22.0ft,"Fraser, CO",2020 Forest River 22' MKSE,"$2,933",$115,$725,"Year - 2020,Manufacturer - Forest River RV,Make - Cherokee Grey Wolf,Model - 22MKSE,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 2,Length - 22.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
,Standard,"28.6 miles from Denver, CO",AM/FM Radio,"Refrigerator,Range (Stove)",13.0ft,"Longmont, CO",2017 Intec Flyer Max Camping Trailer LI...,$750,$44,$266,"Year - 2017,Manufacturer - inTech RV,Make - MAX Flyer,Model - MAX,Class - Travel Trailer,Sleeps - 2,Length - 13.0 ft,Height - 5.0 ft",2,Roof Air Conditioning,Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"34.7 miles from Denver, CO","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37.0ft,"Elizabeth, CO",BRAND NEW 2019 37 FOOT Keystone 330RL Ou...,"$3,035",$119,$750,"Year - 2019,Manufacturer - keystone,Make - RL330,Model - Super lite,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 2,Number of Bunk Beds - 1,Length - 37.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Toilet,Bathroom Sink,Shower",Standard,"14.5 miles from Denver, CO","TV,AM/FM Radio,CD Player","Range (Stove),Microwave,Kitchen Sink,Refrigerator,Slide Out",32ft,"Commerce City, CO",2016 Heartland Mallard,"$3,290",$119,$813,"Year - 2016,Manufacturer - Heartland,Make - Mallard,Class - Travel Trailer,Sleeps - 6,Fresh water tank - 35.0 gal,Length - 32.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Flexible,"48.1 miles from Denver, CO","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24.0ft,"Loveland, CO",Chillaxin' Homestead - 2020 Forest River...,"$3,800",$149,$939,"Year - 2020,Manufacturer - Forest River RV,Make - Rockwood Roo,Model - 233S,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Slides - 1,Fresh water tank - 49.0 gal,Length - 24.0 ft,Height - 10.5 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Bathroom Sink,Toilet,Shower",Standard,"1.8 miles from Denver, CO","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Range (Stove),Microwave,Kitchen Sink,Refrigerator",23.0ft,"Denver, CO",2017 Airstream RV Flying Cloud 23D,"$4,400",$290,"$1,900","Year - 2017,Manufacturer - Airstream RV,Make - Flying Cloud,Model - 23D,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Length - 23.0 ft,Height - 117.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"1.8 miles from Denver, CO","TV,iPod Docking Station,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",21.0ft,"Denver, CO",2017 Airstream RV Sport 22FB,"$4,400",$299,"$1,900","Year - 2017,Manufacturer - Airstream RV,Make - Sport,Model - 22FB,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Length - 21.0 ft,Height - 111.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Flexible,"24.6 miles from Denver, CO","CD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",24.6ft,"Castle Rock, CO",My Happy Place,"$2,525",$99,$624,"Year - 2006,Manufacturer - KZ,Make - Coyote,Model - 23CMS,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 4,Slides - 1,Fresh water tank - 30.0 gal,Length - 24.6 ft,Height - 10.1 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2006
,Strict,"9.7 miles from Denver, CO",,,19.0ft,"Golden, CO",Jayco 16XRB,"$3,179",$127,$883,"Year - 2018,Manufacturer - Jayco,Make - Jay Feather,Model - 16XRB,Class - Travel Trailer,Sleeps - 4,Length - 19.0 ft",4,,Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Flexible,"27.2 miles from Denver, CO","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",18.0ft,"Idaho Springs, CO",2016 Star Craft Launch XTREME,"$1,500",$114,$550,"Year - 2016,Manufacturer - Starcraft,Make - Launch,Model - 16RB,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Fresh water tank - 20.0 gal,Length - 18.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet",Standard,"42.1 miles from Denver, CO","DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave",22.0ft,"Loveland, CO",2019 Heartland Mallard M-185,"$2,760",$115,$724,"Year - 2019,Manufacturer - Heartland,Make - Mallard,Model - 185,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 45.0 gal,Length - 22.0 ft,Height - 124.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"1.8 miles from Denver, CO","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"Denver, CO",Luxury Glamping,,$450,"$11,000","Year - 2016,Manufacturer - Itasca,Make - Navion,Model - 24J,Class - Class C Motor Home,Sleeps - 5,Slides - 1,Length - 25.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Toilet",Standard,"2.8 miles from Denver, CO","DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Range (Stove)",22.0ft,"Denver, CO",Ultimate Offroad Luxury Camper Van,"$7,013",$375,"$2,500","Year - 2010,Manufacturer - Colorado Camper Van,Make - Ford,Model - E350,Class - Class A Motor Home,Sleeps - 4,Total Number of Beds - 2,Fresh water tank - 20.0 gal,Length - 22.0 ft,Height - 12.0 ft",4,"In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2010
"Shower,Bathroom Sink,Toilet",Standard,"27.1 miles from Denver, CO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",30.5ft,"Idaho Springs, CO",2016 Keystone RV Premier Ultra Lite 270B...,"$3,200",$130,$810,"Year - 2016,Manufacturer - Keystone RV,Make - Premier Ultra Lite,Model - 270BH,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 60.0 gal,Length - 30.5 ft,Height - 10.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Toilet,Shower,Bathroom Sink",Standard,"21.0 miles from Denver, CO","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",36.0ft,"Castle Rock, CO",The Great Glamper,"$4,000",$150,$950,"Year - 2018,Manufacturer - Keystone RV,Make - Cougar X-Lite,Model - 33SAB,Class - Travel Trailer,Sleeps - 6,Slides - 3,Length - 36.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
